COUNTRY,YEAR,QUARTER,UNIT,"Gross domestic product (GDP), Current prices, US dollar","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Financial account balance, excluding reserves and related items_PGDP",Net (net acquisition of financial assets less net incurrence of liabilities) - Financial derivatives (other than reserves) and employee stock options_PGDP,"Net (net acquisition of financial assets less net incurrence of liabilities) - Other investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities_PGDP"
Djibouti,2024.0,2.0,% of GDP (annualized),4.257,-1386.9153837328147,7982.651811478321,,10286.879189213363,-917.3119940022284
Djibouti,2024.0,3.0,% of GDP (annualized),4.257,-2519.8322555703858,-1003.1009597083308,,1537.5907816023962,-20.859485740330047
Djibouti,2024.0,4.0,% of GDP (annualized),4.257,-1274.5115949736255,-18383.720048721098,,-17031.22924256715,-77.97921118033817
Dominican Republic,2011.0,1.0,% of GDP (annualized),58.006,-3773.4027514395066,-1322.621797745061,,2553.5289452815227,182.739716581044
Dominican Republic,2011.0,2.0,% of GDP (annualized),58.006,-3772.7131676033514,-4417.474054408165,,-434.4378167775747,188.94597110643724
Dominican Republic,2011.0,3.0,% of GDP (annualized),58.006,-5578.733234492984,-10615.45357376823,,-3663.75892149088,-3510.671309864497
Dominican Republic,2011.0,4.0,% of GDP (annualized),58.006,-2574.9060442023238,-10649.932765575975,,-5808.364651932558,-2005.3097955383926
Dominican Republic,2012.0,1.0,% of GDP (annualized),60.627,-4462.038365744635,-164.96044006795645,,3646.542685602124,895.9704422122159
Dominican Republic,2012.0,2.0,% of GDP (annualized),60.627,-10635.525425965328,-5690.276780312402,,-400.22449337753807,5540.1058934138255
Dominican Republic,2012.0,3.0,% of GDP (annualized),60.627,-4820.29458821977,-7346.037778547512,,-2040.1509624424757,-292.2790175994194
Dominican Republic,2012.0,4.0,% of GDP (annualized),60.627,-814.8184802150856,-10523.70194071948,,-6411.342760816137,-3199.894436472199
Dominican Republic,2013.0,1.0,% of GDP (annualized),62.631,-3467.931216170906,-6429.403969280389,0.0,194.79171656208587,-2817.773945809583
Dominican Republic,2013.0,2.0,% of GDP (annualized),62.631,-2802.4460730309274,-7098.7210806150315,0.0,2276.8277689961837,-6331.688780316456
Dominican Republic,2013.0,3.0,% of GDP (annualized),62.631,-3365.7453976465326,-4547.9075857003745,0.0,-1275.4067474573294,430.4577605339209
Dominican Republic,2013.0,4.0,% of GDP (annualized),62.631,-3076.431798949402,-9215.244846801106,0.0,-3106.4488831409362,-2691.957656751449
Dominican Republic,2014.0,1.0,% of GDP (annualized),67.098,-3007.54120838177,-316.55190914781366,0.0,1756.2371456675312,1561.8945423112461
Dominican Republic,2014.0,2.0,% of GDP (annualized),67.098,-4040.060806581418,-8686.398998479835,0.0,4072.848669110853,-8089.063757489046
Dominican Republic,2014.0,3.0,% of GDP (annualized),67.098,-2724.969447673552,-2126.4419207725996,0.0,3132.1350859936215,-1909.4458851232528
Dominican Republic,2014.0,4.0,% of GDP (annualized),67.098,-3393.245700318937,-11295.716712867745,0.0,-6659.512951205698,-400.6080658141823
Dominican Republic,2015.0,1.0,% of GDP (annualized),71.056,-2493.2447646926366,6440.553929295203,0.0,23424.341364557535,-13925.91758612925
Dominican Republic,2015.0,2.0,% of GDP (annualized),71.056,-3915.2217968925916,-8008.331456879081,0.0,2359.2659310966,-5922.089619455078
Dominican Republic,2015.0,3.0,% of GDP (annualized),71.056,-3653.4564287322673,-2454.4021616752984,0.0,1472.0783607295655,204.90880432335058
Dominican Republic,2015.0,4.0,% of GDP (annualized),71.056,-2350.2589506867826,-4494.483224498987,0.0,-1839.6757487052469,178.45079936951137
Dominican Republic,2016.0,1.0,% of GDP (annualized),75.625,-833.5867768595041,399.8677685950409,0.0,6470.876033057852,-5036.95867768595
Dominican Republic,2016.0,2.0,% of GDP (annualized),75.625,-4597.421487603306,-4359.93388429752,0.0,848.3966942148761,-408.3305785123967
Dominican Republic,2016.0,3.0,% of GDP (annualized),75.625,-3531.1074380165287,-282.4462809917357,0.0,6382.545454545455,-2932.3636363636365
Dominican Republic,2016.0,4.0,% of GDP (annualized),75.625,-3767.537190082644,-8742.611570247935,0.0,-4206.01652892562,-769.0578512396694
Dominican Republic,2017.0,1.0,% of GDP (annualized),79.153,-3599.6108801940545,-1123.8992836658117,0.0,7098.657031319091,-4622.945434790847
Dominican Republic,2017.0,2.0,% of GDP (annualized),79.153,-3104.872841206271,2601.543845463848,0.0,8866.878071582883,-3160.4613849127636
Dominican Republic,2017.0,3.0,% of GDP (annualized),79.153,-2957.310525185401,-1357.37116723308,0.0,1593.8751531843388,1.5160511919954518
Dominican Republic,2017.0,4.0,% of GDP (annualized),79.153,-8382.752390939066,-10830.164365216731,0.0,-1354.8444152464215,-1095.5996614152336
Dominican Republic,2018.0,1.0,% of GDP (annualized),85.068,-2950.110499835426,-1086.1898716321061,0.0,10090.280716603189,-8237.174965909626
Dominican Republic,2018.0,2.0,% of GDP (annualized),85.068,-2906.8509897963986,-1497.6254290685094,0.0,-672.8734659331359,2066.1118164292093
Dominican Republic,2018.0,3.0,% of GDP (annualized),85.068,-2165.79677434523,-6239.243898998449,0.0,1895.8950486669487,-5994.733624864815
Dominican Republic,2018.0,4.0,% of GDP (annualized),85.068,-3898.5282362345424,-5627.02778953308,0.0,-1219.7300982743218,-511.5907274180655
Dominican Republic,2019.0,1.0,% of GDP (annualized),89.237,-4338.110873292469,-7295.180250344589,0.0,-2793.4601118370188,-197.22760738258796
Dominican Republic,2019.0,2.0,% of GDP (annualized),89.237,-2632.092069433083,-606.4748927014581,0.0,10723.354662303755,-8706.254132254558
Dominican Republic,2019.0,3.0,% of GDP (annualized),89.237,-4319.73284624091,94.13135806896243,0.0,5435.4135616392305,-1044.40983000325
Dominican Republic,2019.0,4.0,% of GDP (annualized),89.237,-2251.532436097135,-6261.528289834935,0.0,-4234.118134854377,186.9179824512254
Dominican Republic,2020.0,1.0,% of GDP (annualized),78.625,-4313.640699523053,-5640.953895071542,0.0,11166.422893481718,-12512.559618441972
Dominican Republic,2020.0,2.0,% of GDP (annualized),78.625,-1350.7154213036565,12641.780604133546,0.0,7914.022257551669,2745.182829888712
Dominican Republic,2020.0,3.0,% of GDP (annualized),78.625,-3644.133545310016,-21414.562798092215,0.0,1320.1907790143084,-19117.58346581876
Dominican Republic,2020.0,4.0,% of GDP (annualized),78.625,-3713.322734499205,-3381.112877583466,0.0,25.43720190779014,293.03656597774244
Dominican Republic,2021.0,1.0,% of GDP (annualized),95.067,-3754.825544089958,-10041.76002187931,0.0,3715.6952465103564,-10018.197692153955
Dominican Republic,2021.0,2.0,% of GDP (annualized),95.067,-3513.732420293057,-834.7796816981707,0.0,1390.177453795744,1271.5242933930806
Dominican Republic,2021.0,3.0,% of GDP (annualized),95.067,-2848.0966055518743,-5241.140636825995,0.0,-3469.49881550188,1053.5727434335786
Dominican Republic,2021.0,4.0,% of GDP (annualized),95.067,-3334.069656137251,-6515.825680835622,0.0,-2214.438238295097,-978.6781953779966
Dominican Republic,2022.0,1.0,% of GDP (annualized),113.813,-3611.538224983086,-11790.56873995062,0.0,1593.84253116955,-9778.144851642606
Dominican Republic,2022.0,2.0,% of GDP (annualized),113.813,-3531.7582349995164,-3585.5306511558433,0.0,-22.493036823561667,-39.7142681416007
Dominican Republic,2022.0,3.0,% of GDP (annualized),113.813,-4126.066442322055,-6777.784611599729,0.0,-1565.023327739362,-1097.5899062497253
Dominican Republic,2022.0,4.0,% of GDP (annualized),113.813,-3136.021368384982,-4647.623733668386,0.0,-987.233444334127,-533.8581708592164
Dominican Republic,2023.0,1.0,% of GDP (annualized),120.794,-4140.271867808004,-10389.257744589962,0.0,-1765.650611785354,-4487.971256850506
Dominican Republic,2023.0,2.0,% of GDP (annualized),120.794,-3648.525589019322,-2682.5835720317236,0.0,1462.9865721807375,-504.9919697998245
Dominican Republic,2023.0,3.0,% of GDP (annualized),120.794,-3938.937364438631,-3290.560789443185,0.0,2380.912959252943,-1477.5568322929948
Dominican Republic,2023.0,4.0,% of GDP (annualized),120.794,-2810.0733480139743,-5036.342864711824,0.0,-456.64519760915283,-1519.280758978095
Dominican Republic,2024.0,1.0,% of GDP (annualized),124.613,-4083.3620890276293,290.8203798961589,0.0,4399.540978870583,218.27578182051633
Dominican Republic,2024.0,2.0,% of GDP (annualized),124.613,-3967.1623345878843,-1482.3493535987418,0.0,3185.542439392359,-456.1321852455201
Dominican Republic,2024.0,3.0,% of GDP (annualized),124.613,-4218.821471275067,-8647.251891857191,0.0,2264.932230184652,-6439.777551298822
Dominican Republic,2024.0,4.0,% of GDP (annualized),124.613,-2249.845521735292,-634.9257300602682,0.0,2413.2313643038847,-541.5165351929573
Dominican Republic,2025.0,1.0,% of GDP (annualized),127.828,-4159.652032418562,-6220.233438683231,0.0,5168.194761711049,-6985.011108677284
Ecuador,1999.0,1.0,% of GDP (annualized),18.891,-3090.7839712032187,8649.198030808322,,10512.94267111323,-351.49012757397713
Ecuador,1999.0,2.0,% of GDP (annualized),18.891,-3352.919379598751,8218.940236091263,,8087.872531893496,200.09528346831823
Ecuador,1999.0,3.0,% of GDP (annualized),18.891,-2464.665713831984,8761.420782383146,,9896.98798369594,-657.0324493144884
Ecuador,1999.0,4.0,% of GDP (annualized),18.891,-4821.131755862581,2818.061510772326,,5065.057434757293,198.18961410195334
Ecuador,2000.0,1.0,% of GDP (annualized),17.531,-768.2763833761793,10514.413130269219,0.0,7852.675101323782,-925.3788909696926
Ecuador,2000.0,2.0,% of GDP (annualized),17.531,-505.4631050792493,10529.794147554916,0.0,5451.307905762911,217.59260738121046
Ecuador,2000.0,3.0,% of GDP (annualized),17.531,2051.138468362083,125593.02988253358,0.0,1828.267980254429,39965.24627345845
Ecuador,2000.0,4.0,% of GDP (annualized),17.531,-242.58937602785466,-3175.365141054176,0.0,-3416.7090425347324,96.09459175175404
Ecuador,2001.0,1.0,% of GDP (annualized),23.127,-2287.704303238639,2723.3780402275956,0.0,4628.261463109941,274.0475850737233
Ecuador,2001.0,2.0,% of GDP (annualized),23.127,-2409.3759076836595,-3802.6754406065807,0.0,-4281.367100700843,-4.222828728326198
Ecuador,2001.0,3.0,% of GDP (annualized),23.127,-1246.3828725299434,-3534.5486751508274,0.0,-1998.9266860904222,-0.9526980585462879
Ecuador,2001.0,4.0,% of GDP (annualized),23.127,-3371.512056773468,-8605.220411204287,0.0,-4148.664766762728,-952.1772409737537
Ecuador,2002.0,1.0,% of GDP (annualized),27.054,-2883.38327626229,-3742.906069286658,0.0,-1061.7338515000074,-0.8790575885266504
Ecuador,2002.0,2.0,% of GDP (annualized),27.054,-6884.923701338066,-8648.724456268159,0.0,-1337.064341534664,7.861058327788868
Ecuador,2002.0,3.0,% of GDP (annualized),27.054,577.2536213498928,-4658.195535585568,0.0,-5321.0524753356995,-6.479183263103423
Ecuador,2002.0,4.0,% of GDP (annualized),27.054,-2389.652041102979,-1637.1071391842834,0.0,-82.66712986957893,-3.835798477119835
Ecuador,2003.0,1.0,% of GDP (annualized),30.965,-4786.733284300403,-1355.889265713376,0.0,4683.872980576367,-85.23306339415468
Ecuador,2003.0,2.0,% of GDP (annualized),30.965,-3032.911931159761,-2764.9322259165106,0.0,-2160.5731548245694,2088.310651122235
Ecuador,2003.0,3.0,% of GDP (annualized),30.965,-2180.5465648429517,-3543.9702740962202,0.0,-2949.936736994271,1426.4096852575487
Ecuador,2003.0,4.0,% of GDP (annualized),30.965,-1257.8532902425927,3512.9552709448108,0.0,3882.033354082609,491.61712539964606
Ecuador,2004.0,1.0,% of GDP (annualized),35.195,-2827.953526141906,-356.5126908054576,0.0,-886.9586873230174,3315.234300326751
Ecuador,2004.0,2.0,% of GDP (annualized),35.195,-1988.9499010815284,866.2803525682515,0.0,2761.226582673789,174.36735899985794
Ecuador,2004.0,3.0,% of GDP (annualized),35.195,-2430.2936699123284,-1339.2584790714704,0.0,1504.0281159722688,-490.7085097314959
Ecuador,2004.0,4.0,% of GDP (annualized),35.195,-2264.831246613564,-283.34929212115276,0.0,2981.356104797852,-835.9190430458872
Ecuador,2005.0,1.0,% of GDP (annualized),40.279,-2080.2789906542957,2529.401556389076,0.0,1098.0964461471237,3094.4833784354128
Ecuador,2005.0,2.0,% of GDP (annualized),40.279,1478.9989733467962,-670.2817362771964,0.0,-1304.9612776619279,-297.58291913900445
Ecuador,2005.0,3.0,% of GDP (annualized),40.279,-1855.5976708598625,1095.3903149670646,0.0,3532.4833754840683,-579.8468879565024
Ecuador,2005.0,4.0,% of GDP (annualized),40.279,-2443.0834384310533,-515.279552627414,0.0,7775.091734558573,-5850.25713796271
Ecuador,2006.0,1.0,% of GDP (annualized),45.691,753.9652195837255,5377.12554351537,0.0,2144.7703040152505,2482.2244730909806
Ecuador,2006.0,2.0,% of GDP (annualized),45.691,130.3602771661815,6747.129978201484,0.0,-1397.0226957167934,7906.541515834627
Ecuador,2006.0,3.0,% of GDP (annualized),45.691,-1971.199136109956,-1625.2082567607183,0.0,-1028.9646173568974,1344.9364557571512
Ecuador,2006.0,4.0,% of GDP (annualized),45.691,-1289.3392036943815,8823.934792556345,0.0,9871.69224807275,381.3641998643067
Ecuador,2007.0,1.0,% of GDP (annualized),49.849,-1864.822501233726,-475.898114000979,0.0,3986.841504928187,-2751.1960199803407
Ecuador,2007.0,2.0,% of GDP (annualized),49.849,-478.2933688539382,-4084.4056029497297,0.0,-4702.93250170397,1047.2545792292726
Ecuador,2007.0,3.0,% of GDP (annualized),49.849,-1508.5668959457564,2765.5588433499975,0.0,2837.042050555758,1544.3516379465989
Ecuador,2007.0,4.0,% of GDP (annualized),49.849,2296.0044019338407,6692.024159680624,0.0,2837.0242954506452,1108.6514232983611
Ecuador,2008.0,1.0,% of GDP (annualized),61.139,-2781.5225660614205,3523.8497806930404,0.0,7367.427451352164,-668.9116119007506
Ecuador,2008.0,2.0,% of GDP (annualized),61.139,-719.9959190439686,-3331.222054647868,0.0,-2138.428327330954,-419.40472039123955
Ecuador,2008.0,3.0,% of GDP (annualized),61.139,-2020.4974717043783,224.22901789786417,0.0,951.7918650908847,1288.1782496933217
Ecuador,2008.0,4.0,% of GDP (annualized),61.139,-1396.016854684146,4398.407975134563,0.0,6992.645832582934,-1594.3674886406386
Ecuador,2009.0,1.0,% of GDP (annualized),60.095,-979.5192017236843,3510.9181296432857,0.0,2546.265729469973,1251.8544374074384
Ecuador,2009.0,2.0,% of GDP (annualized),60.095,-1355.3396760428056,17536.451359571874,0.0,183.48545944363758,18670.618580580747
Ecuador,2009.0,3.0,% of GDP (annualized),60.095,-795.3860078044096,-11742.056420788513,0.0,-9855.967744725318,1501.0484535485482
Ecuador,2009.0,4.0,% of GDP (annualized),60.095,1075.9648948295733,6606.57474737549,0.0,6009.636272381175,-513.2455728429986
Ecuador,2010.0,1.0,% of GDP (annualized),68.151,1026.340212218955,-277.27194960708437,0.0,-3633.5367704157884,2291.0638435239393
Ecuador,2010.0,2.0,% of GDP (annualized),68.151,-1245.8950234195538,-1966.5434726526516,0.0,-303.3698407313865,-441.765409869261
Ecuador,2010.0,3.0,% of GDP (annualized),68.151,-935.4355798926148,-7009.357175417787,0.0,-6075.96906658209,-41.303323502223
Ecuador,2010.0,4.0,% of GDP (annualized),68.151,181.3094745189101,6968.008029571341,0.0,4276.596500497108,2483.0855764405514
Ecuador,2011.0,1.0,% of GDP (annualized),78.987,-979.2033294801068,-4536.181684493379,0.0,-3376.346443432884,-215.86808968564299
Ecuador,2011.0,2.0,% of GDP (annualized),78.987,-809.3322339833795,1054.68712819673,0.0,2021.9992981189364,-178.73778216668669
Ecuador,2011.0,3.0,% of GDP (annualized),78.987,-341.0968555323722,1011.2824344607108,0.0,1262.8863235049262,50.610618760049434
Ecuador,2011.0,4.0,% of GDP (annualized),78.987,-1142.2191955123703,596.9897702183194,0.0,1458.9038117180041,136.47389064023196
Ecuador,2012.0,1.0,% of GDP (annualized),87.735,-499.34835486044113,986.7057560862188,0.0,880.252116303701,683.5315210577306
Ecuador,2012.0,2.0,% of GDP (annualized),87.735,-826.1427065786837,-2164.59409558579,0.0,-946.7828872689166,-410.47057616686703
Ecuador,2012.0,3.0,% of GDP (annualized),87.735,-392.3309169174815,-5875.56325477415,0.0,-3422.9047918146102,-2094.252433487206
Ecuador,2012.0,4.0,% of GDP (annualized),87.735,-869.1378477396161,9981.867395168141,0.0,8896.783771431152,1517.0960369293898
Ecuador,2013.0,1.0,% of GDP (annualized),96.57,-471.9842207747293,-8492.9444303727,0.0,-11701.71785772886,3748.132609298954
Ecuador,2013.0,2.0,% of GDP (annualized),96.57,-1168.049937415508,-47.851919790767326,0.0,1022.5217537746836,4.210384177280315
Ecuador,2013.0,3.0,% of GDP (annualized),96.57,-479.9199782258259,-2084.3203722046223,0.0,-2089.2335332974258,547.3080280004143
Ecuador,2013.0,4.0,% of GDP (annualized),96.57,-891.6693750819924,-1214.7487617688726,0.0,116.60026537898023,-530.9999378689034
Ecuador,2014.0,1.0,% of GDP (annualized),102.718,-532.8997718988765,3721.053929115434,0.0,4716.508261188768,-405.36886730660643
Ecuador,2014.0,2.0,% of GDP (annualized),102.718,-626.4224630727701,-6192.974975107409,0.0,-216.24495931748825,-5433.626931988551
Ecuador,2014.0,3.0,% of GDP (annualized),102.718,-564.9097877520475,-3907.1093124020135,0.0,-3321.360323730945,33.85423158550556
Ecuador,2014.0,4.0,% of GDP (annualized),102.718,-1283.5755517661444,4812.015386742615,0.0,6132.968896802352,-37.533724566288285
Ecuador,2015.0,1.0,% of GDP (annualized),97.21,-753.9780514735028,-2927.0420497554983,0.0,310.33034057204117,-2514.9836815142476
Ecuador,2015.0,2.0,% of GDP (annualized),97.21,-398.4301044310158,-5136.012193395626,0.0,-883.5680471993578,-3854.2156671124376
Ecuador,2015.0,3.0,% of GDP (annualized),97.21,-1067.5476029190042,2961.1204661863458,0.0,5188.382255094414,-1190.0279397181034
Ecuador,2015.0,4.0,% of GDP (annualized),97.21,-3222.6996770677542,1948.4758025661695,0.0,3674.4190903324516,1496.567108363296
Ecuador,2016.0,1.0,% of GDP (annualized),97.671,-821.0049290693082,-2600.79736483952,0.0,-3746.75329300714,1301.9954619078335
Ecuador,2016.0,2.0,% of GDP (annualized),97.671,-560.5751921361306,-840.375396086302,0.0,-195.02431690079223,-85.03799146113052
Ecuador,2016.0,3.0,% of GDP (annualized),97.671,-520.7850013342793,-1873.1655696305465,0.0,3970.4103187207124,-6843.79323000686
Ecuador,2016.0,4.0,% of GDP (annualized),97.671,-1237.3216549980978,2022.983844758841,0.0,6488.447220330742,-3233.331472678686
Ecuador,2017.0,1.0,% of GDP (annualized),104.467,-705.8388047205759,2463.817072651739,0.0,7104.475277335925,-3965.665504475098
Ecuador,2017.0,2.0,% of GDP (annualized),104.467,-717.4492938128251,-2493.760185594115,0.0,7312.352621775487,-9086.704252902831
Ecuador,2017.0,3.0,% of GDP (annualized),104.467,-613.5343800347977,6593.2389401404735,0.0,7809.095203168274,-630.7153900849071
Ecuador,2017.0,4.0,% of GDP (annualized),104.467,-384.717001877098,611.3592211227109,0.0,12134.945279762642,-11204.265611188224
Ecuador,2018.0,1.0,% of GDP (annualized),107.479,-1236.1631953048948,-8766.382655187666,0.0,3018.547594717792,-10518.242326668465
Ecuador,2018.0,2.0,% of GDP (annualized),107.479,-827.4525985780963,4581.98453170743,0.0,5076.064966849338,277.3185844676638
Ecuador,2018.0,3.0,% of GDP (annualized),107.479,-861.8288908035058,19.015899036924424,0.0,745.969257510204,168.2867677220733
Ecuador,2018.0,4.0,% of GDP (annualized),107.479,-2252.533387830821,-1835.5214155725575,0.0,-996.0898165521896,288.5203962448396
Ecuador,2019.0,1.0,% of GDP (annualized),107.596,-777.8677860140564,-3396.1542991287956,0.0,-2227.8755922998366,-2833.0221703037214
Ecuador,2019.0,2.0,% of GDP (annualized),107.596,-1043.5306816235584,-953.4550898108364,0.0,-1103.8095451440536,1193.885136956775
Ecuador,2019.0,3.0,% of GDP (annualized),107.596,-566.4391679861444,-1538.9804540047576,0.0,5449.7292999883275,-7383.7338374289
Ecuador,2019.0,4.0,% of GDP (annualized),107.596,-1254.0691127424552,8356.377976233478,0.0,6560.083029048032,1364.9222219413361
Ecuador,2020.0,1.0,% of GDP (annualized),95.865,-1164.3942582713316,9570.233537659218,0.0,9292.464313606426,-478.34454943931155
Ecuador,2020.0,2.0,% of GDP (annualized),95.865,-728.626269902901,4353.379046234489,0.0,2161.2189684401064,-2329.4712544515723
Ecuador,2020.0,3.0,% of GDP (annualized),95.865,-2268.6039710644345,-2051.2304267076456,0.0,2027.8047563790583,674.2512240004172
Ecuador,2020.0,4.0,% of GDP (annualized),95.865,-488.0345035841193,5273.19021536802,0.0,-12045.909675655183,1142.9314152610443
Ecuador,2021.0,1.0,% of GDP (annualized),107.179,-931.8085689607478,7173.271713930179,0.0,6175.271918578751,2077.675784995195
Ecuador,2021.0,2.0,% of GDP (annualized),107.179,-517.0166649123728,4085.5083197118724,0.0,6677.28148296726,-1901.781569635843
Ecuador,2021.0,3.0,% of GDP (annualized),107.179,-580.6969119952042,317.5989188700797,0.0,341.8394577544153,690.7526280707974
Ecuador,2021.0,4.0,% of GDP (annualized),107.179,-391.51612068347345,-1138.8021594787258,0.0,-2558.778041941242,-1181.6540445423077
Ecuador,2022.0,1.0,% of GDP (annualized),116.133,-472.1914138918516,-1590.0302788972551,0.0,-2866.498105875784,1722.8887880275201
Ecuador,2022.0,2.0,% of GDP (annualized),116.133,-2336.8226695728276,10349.002166421025,0.0,7274.649826093704,2144.1238808951807
Ecuador,2022.0,3.0,% of GDP (annualized),116.133,-302.9302273892992,2111.758406504617,0.0,980.6713275200125,1408.2464852884193
Ecuador,2022.0,4.0,% of GDP (annualized),116.133,73.91445360576478,-176.99471791822893,0.0,-1328.1462458690296,-1206.137078590926
Ecuador,2023.0,1.0,% of GDP (annualized),121.147,-311.8397827961022,2780.150451710289,0.0,369.38005468980333,2697.906409025729
Ecuador,2023.0,2.0,% of GDP (annualized),121.147,-356.20275931223387,4074.07439677242,0.0,2691.448159420727,1738.8288849414014
Ecuador,2023.0,3.0,% of GDP (annualized),121.147,-545.2134168096478,1685.2453731788887,0.0,980.6952902538669,1653.8495624654709
Ecuador,2023.0,4.0,% of GDP (annualized),121.147,-355.2000441962079,6424.51390161106,0.0,6073.632883114827,1026.5660521845327
Ecuador,2024.0,1.0,% of GDP (annualized),121.728,-341.3876197283517,2078.366686170417,0.0,468.3654399424521,2354.986922844345
Ecuador,2024.0,2.0,% of GDP (annualized),121.728,-152.7868077541052,5615.77648356204,0.0,1836.9905530471808,1106.7205455113367
Ecuador,2024.0,3.0,% of GDP (annualized),121.728,-289.9527594528108,469.3208954488027,0.0,-1185.0663356017976,2348.7106887815457
Ecuador,2024.0,4.0,% of GDP (annualized),121.728,21.39660171306868,11757.421234285062,0.0,2977.8237061469176,7596.344602162198
"Egypt, Arab Republic of",2011.0,1.0,% of GDP (annualized),247.726,740.0111413416436,7619.062997020903,0.0,-2383.2782994114464,9041.925353010989
"Egypt, Arab Republic of",2011.0,2.0,% of GDP (annualized),247.726,209.9093353140163,5262.58850504186,0.0,2110.234694783753,2562.1856405867775
"Egypt, Arab Republic of",2011.0,3.0,% of GDP (annualized),247.726,-583.0635460145484,-247.04714079264994,0.0,-3175.9282433010667,2894.9726714192293
"Egypt, Arab Republic of",2011.0,4.0,% of GDP (annualized),247.726,1422.5394185511411,5694.355860910845,0.0,519.2834018229819,2699.9184582966664
"Egypt, Arab Republic of",2012.0,1.0,% of GDP (annualized),294.482,-760.929360707955,2103.8976915397207,0.0,678.4794995959006,1718.9505640412656
"Egypt, Arab Republic of",2012.0,2.0,% of GDP (annualized),294.482,-2429.6221840384133,-2790.6629267663216,0.0,-1289.9939554879415,602.4137298714353
"Egypt, Arab Republic of",2012.0,3.0,% of GDP (annualized),294.482,-112.468673806888,-211.35417444869256,0.0,-1002.9815065097356,445.7997432780271
"Egypt, Arab Republic of",2012.0,4.0,% of GDP (annualized),294.482,-210.40335232713713,-3799.485197737043,0.0,-4896.326430817503,-113.41949592844382
"Egypt, Arab Republic of",2013.0,1.0,% of GDP (annualized),303.194,-1425.621879060931,1721.9338113551062,0.0,1314.2740291694427,681.4119012909226
"Egypt, Arab Republic of",2013.0,2.0,% of GDP (annualized),303.194,-1216.7786961483407,-5836.131321859931,0.0,-2175.2409348469955,-2982.9086327565847
"Egypt, Arab Republic of",2013.0,3.0,% of GDP (annualized),303.194,-907.273890644274,-5775.9718200228235,0.0,-3516.296496632519,-1714.6777310896653
"Egypt, Arab Republic of",2013.0,4.0,% of GDP (annualized),303.194,-1583.9363575796353,2189.885024109976,0.0,3299.801447258191,40.76597821856633
"Egypt, Arab Republic of",2014.0,1.0,% of GDP (annualized),321.634,-1215.5431328777431,73.25096227388896,,765.4663375140688,16.91363475254482
"Egypt, Arab Republic of",2014.0,2.0,% of GDP (annualized),321.634,-1146.52057929199,-1946.187281195396,,-932.7372106182803,-59.57081651815417
"Egypt, Arab Republic of",2014.0,3.0,% of GDP (annualized),321.634,-1577.9426304432989,202.21742726204317,,1394.504312355037,-351.70411088379956
"Egypt, Arab Republic of",2014.0,4.0,% of GDP (annualized),321.634,-1481.6841503074925,118.64417319064526,,-2061.846695312063,3020.451817904823
"Egypt, Arab Republic of",2015.0,1.0,% of GDP (annualized),350.119,-2855.829018133834,-6162.019199186562,,-3852.9757025468475,-34.61680171598799
"Egypt, Arab Republic of",2015.0,2.0,% of GDP (annualized),350.119,-1367.078050605651,-12501.920775507755,,-9840.882671320323,-1741.3507978715807
"Egypt, Arab Republic of",2015.0,3.0,% of GDP (annualized),350.119,-1504.2885418957553,-1590.5449290098509,,-1973.3861915520151,1565.6391112735955
"Egypt, Arab Republic of",2015.0,4.0,% of GDP (annualized),350.119,-1977.0420914032084,-4295.339584541255,,-3394.04602435172,128.87046975456914
"Egypt, Arab Republic of",2016.0,1.0,% of GDP (annualized),351.443,-3101.4986783062973,-9583.118741872791,,-6358.812097552092,-148.4166706976665
"Egypt, Arab Republic of",2016.0,2.0,% of GDP (annualized),351.443,-1133.839626909627,-7489.920129295504,,-6134.138395130932,-293.76029683334144
"Egypt, Arab Republic of",2016.0,3.0,% of GDP (annualized),351.443,-2060.3056541174533,-8986.834280381172,,-7897.383074922534,925.5554954857546
"Egypt, Arab Republic of",2016.0,4.0,% of GDP (annualized),351.443,-2696.0844290539294,-10942.087337064622,,-7045.011566598282,-1321.1815287258532
"Egypt, Arab Republic of",2017.0,1.0,% of GDP (annualized),246.826,-3627.332614878497,-14522.295058057094,,1442.4736454020242,-12368.713182565856
"Egypt, Arab Republic of",2017.0,2.0,% of GDP (annualized),246.826,-2172.2184858969476,-7222.415790881026,,8163.80770259211,-13311.077439167673
"Egypt, Arab Republic of",2017.0,3.0,% of GDP (annualized),246.826,-2901.8012689100824,-10138.8022331521,,4848.111625193455,-12141.994765543337
"Egypt, Arab Republic of",2017.0,4.0,% of GDP (annualized),246.826,-2982.5058948409,-6714.851757918534,,-2982.5058948409,-893.5849545833908
"Egypt, Arab Republic of",2018.0,1.0,% of GDP (annualized),263.156,-3326.0879478332245,-13137.393789235279,,591.7402605298773,-10420.830229977657
"Egypt, Arab Republic of",2018.0,2.0,% of GDP (annualized),263.156,-2476.2498289987684,-4474.897019258538,,-6360.6377965921365,4294.95812369849
"Egypt, Arab Republic of",2018.0,3.0,% of GDP (annualized),263.156,-2051.391570019304,-2733.5968018969734,,-5768.593533873443,5039.875967106964
