COUNTRY,YEAR,QUARTER,UNIT,"Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Financial account balance, excluding reserves and related items",Net (net acquisition of financial assets less net incurrence of liabilities) - Financial derivatives (other than reserves) and employee stock options,"Net (net acquisition of financial assets less net incurrence of liabilities) - Other investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities","Gross domestic product (GDP), Current prices, US dollar"
Belgium,2023.0,3.0,"US dollar, Nominal (Current Prices)",1783950638.461602,5693621592.307894,-2318373923.077005,-7814988153.846432,14041944592.30819,644968000000.0
Belgium,2023.0,4.0,"US dollar, Nominal (Current Prices)",-10812312626.98438,9438330769.841488,2044846238.095286,27283968365.08,-9080321412.698624,644968000000.0
Belgium,2024.0,1.0,"US dollar, Nominal (Current Prices)",3654760057.142852,-2534227561.904757,2841505368.253964,14002313041.26982,-23033891815.87298,664965000000.0
Belgium,2024.0,2.0,"US dollar, Nominal (Current Prices)",15230168476.19103,-811844965.0793945,-554509492.0635122,-4655726298.412868,-10831777650.79404,664965000000.0
Belgium,2024.0,3.0,"US dollar, Nominal (Current Prices)",10148712000.00042,922610181.81822,-28556981.81818299,165850163.6363704,-9364493345.454927,664965000000.0
Belgium,2024.0,4.0,"US dollar, Nominal (Current Prices)",463571675.0000001,3352883612.500001,886554125.0000001,-8072983225.000001,10074672900.0,664965000000.0
Belgium,2025.0,1.0,"US dollar, Nominal (Current Prices)",1400666230.15877,280975119.047627,2264638412.698477,6405601309.523991,-9788878492.06377,684864000000.0
Finland,1999.0,1.0,"US dollar, Nominal (Current Prices)",2046946071.428598,2779360200.000035,28040357.1428575,-2228647585.714314,2933021357.142895,135369000000.0
Finland,1999.0,2.0,"US dollar, Nominal (Current Prices)",-1234473575.384606,970245498.4615304,110975792.3076915,212439373.8461523,1881303907.692294,135369000000.0
Finland,1999.0,3.0,"US dollar, Nominal (Current Prices)",559934600.0000176,-184547733.3333392,153090733.3333382,-541060400.000017,-356512666.6666779,135369000000.0
Finland,1999.0,4.0,"US dollar, Nominal (Current Prices)",716216815.3846259,2847221340.000042,126635436.9230788,4314946813.846217,-2310577726.15388,135369000000.0
Finland,2000.0,1.0,"US dollar, Nominal (Current Prices)",-456727418.4615343,3363802369.230738,159805273.8461524,2110021486.153827,1550703027.692293,126023000000.0
Finland,2000.0,2.0,"US dollar, Nominal (Current Prices)",1536977743.548434,993856282.258095,168908908.0645213,-1199159927.419392,487129558.0645311,126023000000.0
Finland,2000.0,3.0,"US dollar, Nominal (Current Prices)",9913266392.308142,2731104438.461663,19010007.69230855,-7142331461.538785,-58840500.00000267,126023000000.0
Finland,2000.0,4.0,"US dollar, Nominal (Current Prices)",3786663222.22227,1753100904.761927,282198015.8730194,-2140363412.69844,-175396920.6349228,126023000000.0
Finland,2001.0,1.0,"US dollar, Nominal (Current Prices)",1819657996.875003,2549921556.250006,-196644928.1250003,-2913668512.500005,3840577000.000007,129521000000.0
Finland,2001.0,2.0,"US dollar, Nominal (Current Prices)",-1143870759.67744,4565885343.548472,335046812.903232,1468447359.677446,3906261930.645233,129521000000.0
Finland,2001.0,3.0,"US dollar, Nominal (Current Prices)",986420012.3077296,1784102621.53853,36501101.53846292,1179608769.230814,-418427261.5384774,129521000000.0
Finland,2001.0,4.0,"US dollar, Nominal (Current Prices)",3059428031.746155,2044396711.111194,-213219288.8888975,917380469.8413068,-1719192501.587371,129521000000.0
Finland,2002.0,1.0,"US dollar, Nominal (Current Prices)",1469000874.193471,1042527777.58059,-6136177.419354517,-965772964.0322074,545436044.8386811,140262000000.0
Finland,2002.0,2.0,"US dollar, Nominal (Current Prices)",-2082242504.920724,2132520196.349298,187438761.9047699,3164462462.381088,862861476.9841639,140262000000.0
Finland,2002.0,3.0,"US dollar, Nominal (Current Prices)",1082106991.636348,1364994577.333313,89521387.87878656,-1193329937.939376,1386696135.757555,140262000000.0
Finland,2002.0,4.0,"US dollar, Nominal (Current Prices)",-1225808048.874999,2781015971.374998,53965574.99999996,2303880339.374998,1648978105.874999,140262000000.0
Finland,2003.0,1.0,"US dollar, Nominal (Current Prices)",34200911.09523824,3028996662.095253,-298332390.4761918,-350197154.6190491,3643325296.095254,171570000000.0
Finland,2003.0,2.0,"US dollar, Nominal (Current Prices)",-5765330794.54816,4244954207.290156,-682457917.5806181,9139022445.902864,1553720473.516068,171570000000.0
Finland,2003.0,3.0,"US dollar, Nominal (Current Prices)",2051259660.090899,-938938906.3333278,-1328342275.757569,-1520417644.454538,-141438646.2121205,171570000000.0
Finland,2003.0,4.0,"US dollar, Nominal (Current Prices)",-2076754177.59375,2891637579.71875,592114996.8749999,7527244062.984374,-3150967302.546875,171570000000.0
Finland,2004.0,1.0,"US dollar, Nominal (Current Prices)",-3236112898.500001,-1094246712.75,-762257266.5000004,-2597228484.000001,5501351936.250002,197369000000.0
Finland,2004.0,2.0,"US dollar, Nominal (Current Prices)",2070961964.444381,3537222790.84116,-80491902.31745784,3971712827.460195,-2424960098.745957,197369000000.0
Finland,2004.0,3.0,"US dollar, Nominal (Current Prices)",-1613415036.12124,3861420597.575823,-257998300.8484893,-3594257387.636425,9327091322.181978,197369000000.0
Finland,2004.0,4.0,"US dollar, Nominal (Current Prices)",-1239361103.151527,3181869457.51518,580425768.2424297,4857107888.727318,-1016303096.30304,197369000000.0
Finland,2005.0,1.0,"US dollar, Nominal (Current Prices)",1197331971.548343,3616163114.193416,245448530.1935394,-5553709001.806248,7727091614.257781,204973000000.0
Finland,2005.0,2.0,"US dollar, Nominal (Current Prices)",15704353.49230808,-2830712865.415456,-970181459.4923316,-3275913026.046235,1399677266.630804,204973000000.0
Finland,2005.0,3.0,"US dollar, Nominal (Current Prices)",-102290393.6363625,2576058826.787853,-800951471.030295,-1971319483.515132,5450620174.969642,204973000000.0
Finland,2005.0,4.0,"US dollar, Nominal (Current Prices)",-1504417365.890624,595561178.6718751,-291606908.1562499,9483606164.343746,-7092020711.624997,204973000000.0
Finland,2006.0,1.0,"US dollar, Nominal (Current Prices)",-1132568049.230734,4531474498.461395,151489993.8461491,-1815475323.076866,7326825575.384384,217056000000.0
Finland,2006.0,2.0,"US dollar, Nominal (Current Prices)",382506038.7096786,1433139401.612908,-189994775.8064522,4252863193.5484,-3012235054.838719,217056000000.0
Finland,2006.0,3.0,"US dollar, Nominal (Current Prices)",-1269199735.384592,951899801.5384448,-670280181.5384493,-8821957598.461376,11714611613.84594,217056000000.0
Finland,2006.0,4.0,"US dollar, Nominal (Current Prices)",-819609161.9047936,4839044658.730347,556715657.1428787,9192251811.111467,-4089024953.968412,217056000000.0
Finland,2007.0,1.0,"US dollar, Nominal (Current Prices)",-538650820.3124996,-3674882968.749999,437735703.1249998,-11944680234.37499,8370712382.812496,256390000000.0
Finland,2007.0,2.0,"US dollar, Nominal (Current Prices)",-756305816.1290214,2767728770.967703,-279064712.9032218,12429838903.22563,-8628087741.935358,256390000000.0
Finland,2007.0,3.0,"US dollar, Nominal (Current Prices)",335214332.3076849,4668271726.153743,-46710193.84615282,-4550122412.307592,8929889999.999804,256390000000.0
Finland,2007.0,4.0,"US dollar, Nominal (Current Prices)",-4499375865.624998,-3512873945.312498,764864924.9999996,2732074334.374999,-2510437339.062499,256390000000.0
Finland,2008.0,1.0,"US dollar, Nominal (Current Prices)",7350236632.258302,4239714732.258202,2758585141.935573,-14791827061.2908,8921222416.12932,285667000000.0
Finland,2008.0,2.0,"US dollar, Nominal (Current Prices)",-3265024124.999998,-3575904412.499998,307755862.4999998,1882466062.499999,-2499539999.999999,285667000000.0
Finland,2008.0,3.0,"US dollar, Nominal (Current Prices)",7935984840.908949,6143502772.727163,-735956113.6363505,-9003045954.545294,7948025022.727131,285667000000.0
Finland,2008.0,4.0,"US dollar, Nominal (Current Prices)",-1270505306.25,-12034215717.1875,-3996029137.500001,6405244593.750001,-13172925867.1875,285667000000.0
Finland,2009.0,1.0,"US dollar, Nominal (Current Prices)",2730795225.396789,-5702619609.523734,-2127570898.41267,2089787949.206321,-8395631885.714174,253206000000.0
Finland,2009.0,2.0,"US dollar, Nominal (Current Prices)",-354429064.516124,-4675737274.193482,441673141.9354776,-15795267579.03203,11033649416.12887,253206000000.0
Finland,2009.0,3.0,"US dollar, Nominal (Current Prices)",689406790.909069,1837577459.470852,-823855418.1817919,991201049.9999684,2617457318.181735,253206000000.0
Finland,2009.0,4.0,"US dollar, Nominal (Current Prices)",1854818561.538491,-48772121.5384623,-509890361.5384697,-6538420172.307797,5143241907.69239,253206000000.0
Finland,2010.0,1.0,"US dollar, Nominal (Current Prices)",153502780.952377,-373385142.8571333,-118930082.5396795,-3798848101.587204,3390890260.317373,249633000000.0
Finland,2010.0,2.0,"US dollar, Nominal (Current Prices)",833612520.6349252,377412985.7142868,996268622.2222276,1465175665.079373,-2929080579.365096,249633000000.0
Finland,2010.0,3.0,"US dollar, Nominal (Current Prices)",1139987784.848491,929548363.6363684,-335670242.4242442,-2957771251.515167,3081711033.333349,249633000000.0
Finland,2010.0,4.0,"US dollar, Nominal (Current Prices)",639745027.2727284,5073137318.181828,-426496684.8484857,-5741406009.09092,10606728063.63638,249633000000.0
Finland,2011.0,1.0,"US dollar, Nominal (Current Prices)",633378935.9374996,-1419972646.874999,826265393.7499995,876880989.0624994,-3759233943.749998,275079000000.0
Finland,2011.0,2.0,"US dollar, Nominal (Current Prices)",728165323.8095213,-5713075761.904744,-1282204157.142853,-8576808952.380923,3419211085.714274,275079000000.0
Finland,2011.0,3.0,"US dollar, Nominal (Current Prices)",329159806.0605991,3695631127.272649,-1186670545.45452,11387799127.27249,-6836069963.636219,275079000000.0
Finland,2011.0,4.0,"US dollar, Nominal (Current Prices)",765751862.5000002,-8323507040.625002,-17526010.9375,-6020858834.375002,-3050874057.812501,275079000000.0
Finland,2012.0,1.0,"US dollar, Nominal (Current Prices)",343435646.1538522,-20295473700.00037,-205799223.0769267,-21374281092.30807,939860146.1538628,257606000000.0
Finland,2012.0,2.0,"US dollar, Nominal (Current Prices)",-1919568609.677365,-3012620695.161205,240907141.9354771,17725896246.7737,-19061136895.16076,257606000000.0
Finland,2012.0,3.0,"US dollar, Nominal (Current Prices)",96268835.38461424,-213791829.2307666,-1476538890.769213,-4515883550.769177,5681111532.307625,257606000000.0
Finland,2012.0,4.0,"US dollar, Nominal (Current Prices)",4923546168.749999,915465787.4999998,59647912.49999998,-5096006437.499999,1029574837.5,257606000000.0
Finland,2013.0,1.0,"US dollar, Nominal (Current Prices)",-2847276193.548465,-12221101064.51646,419960032.258076,-1294216451.612939,-8500889080.645393,270272000000.0
Finland,2013.0,2.0,"US dollar, Nominal (Current Prices)",1362399711.111063,1427711298.412648,-352682571.4285589,7855677720.634641,-7438989793.650529,270272000000.0
Finland,2013.0,3.0,"US dollar, Nominal (Current Prices)",331044696.9697002,-3848063557.575795,-2192840072.727294,-4428053866.66671,2440461506.06063,270272000000.0
Finland,2013.0,4.0,"US dollar, Nominal (Current Prices)",-1181330368.749999,4394603410.937497,-519894240.6249996,-2971018657.812498,9065485698.437494,270272000000.0
Finland,2014.0,1.0,"US dollar, Nominal (Current Prices)",-9991463587.301252,-8654703003.174313,-71220850.7936484,11817182704.76151,-10405092374.60282,273549000000.0
Finland,2014.0,2.0,"US dollar, Nominal (Current Prices)",-2857315258.064597,-3231618072.580737,640290895.1613085,-15065345516.12946,14050751806.45201,273549000000.0
Finland,2014.0,3.0,"US dollar, Nominal (Current Prices)",-3571056190.909118,-294274118.1818205,-930542481.8181888,-506363572.7272766,4715013686.363672,273549000000.0
Finland,2014.0,4.0,"US dollar, Nominal (Current Prices)",-1251054492.1875,1629745312.500001,-378690820.3125001,6379003125.000002,-3118262695.312501,273549000000.0
Finland,2015.0,1.0,"US dollar, Nominal (Current Prices)",-8850356714.286047,-1315334857.142906,-1735386142.857208,4300739571.428733,4966290000.000187,233234000000.0
Finland,2015.0,2.0,"US dollar, Nominal (Current Prices)",-6482414225.806244,3477182464.516016,-3175443490.322479,12393403361.28993,741636819.354815,233234000000.0
Finland,2015.0,3.0,"US dollar, Nominal (Current Prices)",1495169250.0,3028134599.999999,-973805400.0,2636833800.0,-128951400.0,233234000000.0
Finland,2015.0,4.0,"US dollar, Nominal (Current Prices)",-4186124880.00012,-5180630738.461687,-1036126147.692337,4999911061.538604,-4960481313.846296,233234000000.0
Finland,2016.0,1.0,"US dollar, Nominal (Current Prices)",14666475067.74129,-6827972012.902924,-1030366983.870922,-13887363348.38648,-6576716748.386805,238712000000.0
Finland,2016.0,2.0,"US dollar, Nominal (Current Prices)",-3498371221.538507,-2659349330.769265,2276538535.384645,-8777546644.6155,7343417706.153942,238712000000.0
Finland,2016.0,3.0,"US dollar, Nominal (Current Prices)",1022831969.69698,-2308071704.545478,-1065263863.636375,-9360699128.787975,7092826060.606134,238712000000.0
Finland,2016.0,4.0,"US dollar, Nominal (Current Prices)",3005941640.625,2839784062.500001,-1371339492.1875,4753833046.875,-3548651132.8125,238712000000.0
Finland,2017.0,1.0,"US dollar, Nominal (Current Prices)",-2556577412.307637,466381052.3076822,-310920701.5384548,4492378218.461441,-1160628646.153821,253757000000.0
Finland,2017.0,2.0,"US dollar, Nominal (Current Prices)",2388317108.064537,401175554.8387131,-1587068129.032272,-504775835.4838753,105804541.9354848,253757000000.0
Finland,2017.0,3.0,"US dollar, Nominal (Current Prices)",1759562323.076935,-3770490692.307718,-2814360030.76925,-6802153146.153893,4087634769.230797,253757000000.0
Finland,2017.0,4.0,"US dollar, Nominal (Current Prices)",-4689527299.999945,-3891259785.71424,-246073614.2857114,7231503057.142772,-6187161928.571356,253757000000.0
Finland,2018.0,1.0,"US dollar, Nominal (Current Prices)",1320176142.857159,-6105507357.14293,-823573571.4285814,-1906511357.14288,-4696827785.714342,273993000000.0
Finland,2018.0,2.0,"US dollar, Nominal (Current Prices)",10775839866.66688,-1187916004.761929,917447666.6666844,-4509791452.38104,-8373795066.666829,273993000000.0
Finland,2018.0,3.0,"US dollar, Nominal (Current Prices)",562844344.6153662,-1786216763.076865,555866935.3845972,-5307482621.538288,2403717479.999921,273993000000.0
Finland,2018.0,4.0,"US dollar, Nominal (Current Prices)",1165382162.5,-9715703200.000002,-1338876862.5,4401286600.000001,-13944636512.5,273993000000.0
Finland,2019.0,1.0,"US dollar, Nominal (Current Prices)",-3718515657.142762,-1486724799.999962,495196342.8571302,21626223771.42802,-19888493485.71378,267044000000.0
Finland,2019.0,2.0,"US dollar, Nominal (Current Prices)",1712518800.0,667477799.9999996,89896000.00000001,6893899500.000001,-8028836500.000002,267044000000.0
Finland,2019.0,3.0,"US dollar, Nominal (Current Prices)",-2199422115.151466,-6857348930.302878,-724986460.6060447,-6776177133.333183,2845460663.636301,267044000000.0
Finland,2019.0,4.0,"US dollar, Nominal (Current Prices)",-5357287143.749999,-2204248543.749999,664263749.9999998,5802343856.249999,-3301390837.499999,267044000000.0
Finland,2020.0,1.0,"US dollar, Nominal (Current Prices)",2101671746.874999,-194068324.9999999,-963725659.3749996,-2555968053.124999,1220645657.8125,269784000000.0
Finland,2020.0,2.0,"US dollar, Nominal (Current Prices)",1511138503.225798,-3885784722.580622,-723628277.4193507,6702097516.128994,-11372088225.80639,269784000000.0
Finland,2020.0,3.0,"US dollar, Nominal (Current Prices)",2450036630.303018,978378177.2727224,563414912.1212091,-11090623830.30297,9056719375.757528,269784000000.0
Finland,2020.0,4.0,"US dollar, Nominal (Current Prices)",2064907236.923144,2413233587.692386,-594063433.846173,-5964492.3076925,955511667.6923386,269784000000.0
Finland,2021.0,1.0,"US dollar, Nominal (Current Prices)",-4056721933.333271,-2501263657.142818,1457865619.047597,-9526730123.809376,9618298542.856997,294419000000.0
Finland,2021.0,2.0,"US dollar, Nominal (Current Prices)",-703007311.1110852,829620977.7777472,420839711.1110956,-2910908488.888781,4023902911.110963,294419000000.0
Finland,2021.0,3.0,"US dollar, Nominal (Current Prices)",-3150928350.000042,-373271217.500316,-648339166.6666753,1797667689.393963,1623205513.636385,294419000000.0
Finland,2021.0,4.0,"US dollar, Nominal (Current Prices)",4440310516.66683,-1353934496.969747,1025742604.545492,-15283221750.00056,8471238812.121525,294419000000.0
Finland,2022.0,1.0,"US dollar, Nominal (Current Prices)",2238882012.5,-2575387325.0,-2570900587.5,-8901687200.0,6652710028.125,280474000000.0
Finland,2022.0,2.0,"US dollar, Nominal (Current Prices)",-401373947.6190549,-3092815166.666722,-1181764142.857164,-5357330780.952478,3849783009.523879,280474000000.0
Finland,2022.0,3.0,"US dollar, Nominal (Current Prices)",2276737930.303017,-8105025918.181771,613239009.0909055,-7547169742.424198,-3445819193.939374,280474000000.0
Finland,2022.0,4.0,"US dollar, Nominal (Current Prices)",4863792362.499998,9389793018.749996,-2432916699.999999,22540197631.24999,-15582300793.74999,280474000000.0
Finland,2023.0,1.0,"US dollar, Nominal (Current Prices)",-1799431320.000077,-5231978006.154068,-1500062603.076987,-7865135107.692643,5929432006.154099,295036000000.0
Finland,2023.0,2.0,"US dollar, Nominal (Current Prices)",2989512622.580743,-2475656119.354919,-1305326159.677462,-1479514804.838758,-2681416456.451701,295036000000.0
Finland,2023.0,3.0,"US dollar, Nominal (Current Prices)",1730617153.846215,1760004992.307753,-244898653.8461626,-1240819846.15389,1520548530.769285,295036000000.0
Finland,2023.0,4.0,"US dollar, Nominal (Current Prices)",-3651050380.952466,153739753.9682576,476270706.3492174,6616184936.508091,-3286590404.761981,295036000000.0
Finland,2024.0,1.0,"US dollar, Nominal (Current Prices)",-3526637155.55555,-1445182898.412695,2879507923.809519,-6728623907.936498,5922969730.158721,298833000000.0
Finland,2024.0,2.0,"US dollar, Nominal (Current Prices)",1856260901.587369,555586209.5238297,212113339.6825474,721400698.4127246,-2229881860.317541,298833000000.0
Finland,2024.0,3.0,"US dollar, Nominal (Current Prices)",3893634636.363796,585418127.2727513,-411879545.4545623,4848096836.363835,-7746630490.909408,298833000000.0
Finland,2024.0,4.0,"US dollar, Nominal (Current Prices)",1265742937.5,1284969412.5,3539807675.000001,-7139431050.000001,3622054262.500001,298833000000.0
Finland,2025.0,1.0,"US dollar, Nominal (Current Prices)",2156247261.904823,-993410158.7301868,-271504047.6190553,-3279095396.82549,398837341.2698526,303945000000.0
France,1999.0,1.0,"US dollar, Nominal (Current Prices)",7937664300.000101,24015160510.15744,368450292.8571476,-13864557954.12875,29573603871.42895,1488392000000.0
France,1999.0,2.0,"US dollar, Nominal (Current Prices)",29830292972.30748,3752660156.744589,347195693.0769206,-6676422039.409183,-19748406469.23063,1488392000000.0
France,1999.0,3.0,"US dollar, Nominal (Current Prices)",8368610566.66693,8760955902.03361,344454150.0000109,-4492402481.300142,4540293666.66681,1488392000000.0
France,1999.0,4.0,"US dollar, Nominal (Current Prices)",33318613850.76972,8775537874.093977,340981483.8461589,-19818639983.59875,-5065417476.923151,1488392000000.0
France,2000.0,1.0,"US dollar, Nominal (Current Prices)",16722133351.46754,3436197117.639969,-1245396038.461527,-17343707801.51984,5303167606.153798,1361560000000.0
France,2000.0,2.0,"US dollar, Nominal (Current Prices)",16850327472.16019,5999522165.463098,-1178162963.709714,-1407304228.471011,-8265338114.516383,1361560000000.0
France,2000.0,3.0,"US dollar, Nominal (Current Prices)",56792069379.21027,25326987986.5396,-1142863557.69236,-25310817711.90115,-5011400123.07715,1361560000000.0
France,2000.0,4.0,"US dollar, Nominal (Current Prices)",41842568692.74656,6046676857.047704,-1096230753.968268,-7780575272.206447,-26919085809.52415,1361560000000.0
France,2001.0,1.0,"US dollar, Nominal (Current Prices)",17782647934.34066,-8742184483.85314,-642558075.0000011,-23543769165.06879,-2338505178.125004,1370386000000.0
France,2001.0,2.0,"US dollar, Nominal (Current Prices)",2945504724.432312,13650273082.15187,-607272348.3871078,13342389491.59057,-2030348785.483908,1370386000000.0
France,2001.0,3.0,"US dollar, Nominal (Current Prices)",21771507562.0439,21055609677.02848,-619628455.3846389,15715829702.67752,-15812099132.30829,1370386000000.0
France,2001.0,4.0,"US dollar, Nominal (Current Prices)",-5268769572.158942,-4762012721.663684,-623532038.0952632,2369290050.495333,-1239001161.904812,1370386000000.0
France,2002.0,1.0,"US dollar, Nominal (Current Prices)",9880861213.015612,434387012.2903,-1206854608.870904,-31688583301.5306,23448963709.67619,1491373000000.0
France,2002.0,2.0,"US dollar, Nominal (Current Prices)",-11401722554.89731,4359863273.420811,-1264981938.492118,17304050639.82614,-277482873.0158849,1491373000000.0
France,2002.0,3.0,"US dollar, Nominal (Current Prices)",3760005519.824187,6989078379.418079,-1354379898.484829,2962230261.109048,1621222496.969673,1491373000000.0
France,2002.0,4.0,"US dollar, Nominal (Current Prices)",-787199839.9749974,-1348205970.424999,-1375872321.874999,17749063753.92499,-16934197562.49999,1491373000000.0
France,2003.0,1.0,"US dollar, Nominal (Current Prices)",5488458547.423833,-3271988394.138098,1625267645.238102,-16827762572.51436,6442047985.714314,1834637000000.0
France,2003.0,2.0,"US dollar, Nominal (Current Prices)",5576907131.701393,-10428900890.09959,1722350468.548319,-1160841470.995115,-16567317019.35419,1834637000000.0
France,2003.0,3.0,"US dollar, Nominal (Current Prices)",1072544719.684846,-5293998475.8727,1703449937.878779,2971781736.260591,-11041774869.69691,1834637000000.0
France,2003.0,4.0,"US dollar, Nominal (Current Prices)",-1895001031.24375,-4696815479.328124,1800719202.34375,-19598024294.17812,14995490643.75,1834637000000.0
France,2004.0,1.0,"US dollar, Nominal (Current Prices)",1729469433.000001,11816534790.29999,-1562156250.000001,-27208477817.70001,38857699425.00001,2108835000000.0
France,2004.0,2.0,"US dollar, Nominal (Current Prices)",6819412012.404564,-18810001112.88832,-1505759920.634874,-26718378699.896,2594725495.238015,2108835000000.0
France,2004.0,3.0,"US dollar, Nominal (Current Prices)",9439594858.230465,5946746578.691023,-1527484848.484875,-2209761006.812159,244397575.7575799,2108835000000.0
France,2004.0,4.0,"US dollar, Nominal (Current Prices)",7525134178.927343,8582229807.927366,-1622098484.8485,-21856018728.57596,24535212842.42447,2108835000000.0
France,2005.0,1.0,"US dollar, Nominal (Current Prices)",7042513397.728774,-10098203355.99318,-1706324927.419292,-32236037394.04398,16801645567.74132,2193358000000.0
France,2005.0,2.0,"US dollar, Nominal (Current Prices)",-7249867563.32018,4167722583.19854,-1638756213.461579,12499704479.98029,556641880.0000138,2193358000000.0
France,2005.0,3.0,"US dollar, Nominal (Current Prices)",4929567426.848436,-10303620466.8605,-1587422477.272711,8290857819.927178,-21936623236.36342,2193358000000.0
France,2005.0,4.0,"US dollar, Nominal (Current Prices)",28938151891.39218,14142815018.28284,-1546391267.578124,-36162275119.59374,22913329514.06249,2193358000000.0
France,2006.0,1.0,"US dollar, Nominal (Current Prices)",5857805463.630597,-17308624399.68444,-1015944799.999968,-69556032423.31355,47405547359.99851,2317985000000.0
France,2006.0,2.0,"US dollar, Nominal (Current Prices)",32540148570.6872,-2054608484.69367,-1063215798.3871,-69253075595.70361,35721534338.70979,2317985000000.0
France,2006.0,3.0,"US dollar, Nominal (Current Prices)",13640157093.91513,-19708670824.83149,-1076780899.99998,-81440793795.66882,49168746776.92218,2317985000000.0
France,2006.0,4.0,"US dollar, Nominal (Current Prices)",-555533925.0650764,-1713885894.828396,-1088946134.920677,-2010178472.937957,1940772638.095313,2317985000000.0
France,2007.0,1.0,"US dollar, Nominal (Current Prices)",-2328255917.968762,940269484.0198996,-1615624814.453124,-30046896775.74568,34931046992.18748,2656130000000.0
France,2007.0,2.0,"US dollar, Nominal (Current Prices)",22375830647.99645,-6367494689.756995,-1661917994.354815,-18845627965.97945,-8235779377.419236,2656130000000.0
France,2007.0,3.0,"US dollar, Nominal (Current Prices)",475173185.1923069,-16287938707.85861,-1693587984.230732,-88760350018.04938,73690826109.22916,2656130000000.0
France,2007.0,4.0,"US dollar, Nominal (Current Prices)",27926652533.48436,24705464071.19986,-1785771280.859374,-69502601075.17523,68067183893.74997,2656130000000.0
France,2008.0,1.0,"US dollar, Nominal (Current Prices)",25221396508.76856,10131969316.918,-6292217393.306655,-74593646741.91376,65796436943.36987,2926483000000.0
France,2008.0,2.0,"US dollar, Nominal (Current Prices)",18092926538.84999,-8355438414.174224,6102831559.837496,-71450929832.19922,38899733319.33748,2926483000000.0
France,2008.0,3.0,"US dollar, Nominal (Current Prices)",24504652118.52229,-16795488075.5918,-7712865221.590772,24783317283.86199,-58370592256.38532,2926483000000.0
France,2008.0,4.0,"US dollar, Nominal (Current Prices)",182810425.3312487,-17683079692.41904,42932956165.29845,12629696855.10122,-73428543138.15002,2926483000000.0
France,2009.0,1.0,"US dollar, Nominal (Current Prices)",17381626261.3585,9567916568.527508,5181222727.638026,72156320411.15527,-85151252831.62427,2697144000000.0
France,2009.0,2.0,"US dollar, Nominal (Current Prices)",14830590730.3643,-20538476121.53912,-8735201470.138584,92205696933.8578,-118839562315.6225,2697144000000.0
France,2009.0,3.0,"US dollar, Nominal (Current Prices)",21969490690.92203,-20510500498.46145,-6750751393.636149,-34765624059.15453,-967456564.2408783,2697144000000.0
France,2009.0,4.0,"US dollar, Nominal (Current Prices)",16113812367.4341,-30275113260.86563,-5886274833.729325,81897168964.14845,-122399819758.7189,2697144000000.0
France,2010.0,1.0,"US dollar, Nominal (Current Prices)",18170870951.61858,7900493393.32484,-575748827.022206,31027875104.15598,-40722503835.42752,2648391000000.0
France,2010.0,2.0,"US dollar, Nominal (Current Prices)",21088320365.26678,8360734292.081766,-3959050783.385736,120346668395.4458,-129115203685.2452,2648391000000.0
France,2010.0,3.0,"US dollar, Nominal (Current Prices)",6541231834.909125,6318462929.108886,-7988049333.160648,-52676159271.56115,60441439698.92153,2648391000000.0
France,2010.0,4.0,"US dollar, Nominal (Current Prices)",-12129329378.16365,-29586224457.12227,8986938477.481836,17778905470.06569,-44222739026.50615,2648391000000.0
France,2011.0,1.0,"US dollar, Nominal (Current Prices)",-11773295524.19006,-18590262139.36866,-5283901529.556233,30143831095.69481,-31676896181.31717,2869903000000.0
France,2011.0,2.0,"US dollar, Nominal (Current Prices)",12439875675.12605,-30289160181.60794,-10776160359.85236,69031824387.58002,-100984699884.4616,2869903000000.0
France,2011.0,3.0,"US dollar, Nominal (Current Prices)",18499689485.83121,3639603429.199925,-346545942.2545466,63400963559.36711,-77914503673.7438,2869903000000.0
France,2011.0,4.0,"US dollar, Nominal (Current Prices)",1111292014.226548,-19929046764.6983,-3154951599.687514,106649719912.3034,-124535107091.5407,2869903000000.0
France,2012.0,1.0,"US dollar, Nominal (Current Prices)",-5290481938.461632,-12654685984.61558,613465200.0000108,33255581461.53905,-41233250707.69304,2684706000000.0
France,2012.0,2.0,"US dollar, Nominal (Current Prices)",3721246490.322476,-12060734148.38678,-6708238766.128844,35254453664.51514,-44329476958.06327,2684706000000.0
France,2012.0,3.0,"US dollar, Nominal (Current Prices)",10333271746.15372,-9500608832.30758,-516351026.15384,-64217564424.61462,44900034872.30716,2684706000000.0
France,2012.0,4.0,"US dollar, Nominal (Current Prices)",10306121925.0,-19043244412.5,-11837517243.75,-5561519493.749998,-11950329600.0,2684706000000.0
France,2013.0,1.0,"US dollar, Nominal (Current Prices)",15998496285.48431,3258784200.00009,-5832690183.871127,-19914293429.0328,13007271527.41971,2816119000000.0
France,2013.0,2.0,"US dollar, Nominal (Current Prices)",-2310332089.206267,7625650310.158458,-7999363212.698128,29219228550.15769,-11283752314.92023,2816119000000.0
France,2013.0,3.0,"US dollar, Nominal (Current Prices)",-8023596529.394017,-26690809737.87906,958705442.4242516,10076073650.60616,-29701992301.51544,2816119000000.0
