COUNTRY,YEAR,QUARTER,UNIT,"Gross domestic product (GDP), Current prices, US dollar","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Financial account balance, excluding reserves and related items_PGDP",Net (net acquisition of financial assets less net incurrence of liabilities) - Financial derivatives (other than reserves) and employee stock options_PGDP,"Net (net acquisition of financial assets less net incurrence of liabilities) - Other investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities_PGDP"
Belgium,2019.0,1.0,% of GDP (annualized),536787000000.0,1.1086311660198e-05,-1.2187410329555785e-07,1.870428946410992e-06,-6.262974752688389e-07,-1.2451470886696162e-05
Belgium,2019.0,2.0,% of GDP (annualized),536787000000.0,2.4986602134552445e-06,-1.6680064159526963e-06,-5.84472127678204e-07,3.5955921436249395e-06,-7.178623997973127e-06
Belgium,2019.0,3.0,% of GDP (annualized),536787000000.0,-7.162342094835607e-06,6.927022201853964e-07,-4.3915332140940214e-08,9.005128862410156e-06,-1.1069978064206817e-06
Belgium,2019.0,4.0,% of GDP (annualized),536787000000.0,-1.1954892103385516e-05,-1.6829742523570798e-07,1.4074284679025385e-06,-4.2379601639011375e-06,1.461795136152701e-05
Belgium,2020.0,1.0,% of GDP (annualized),529269000000.0,1.4900232254297902e-06,-4.241732783801809e-06,6.258430885334298e-07,-4.17923180958076e-06,-2.1783672881842687e-06
Belgium,2020.0,2.0,% of GDP (annualized),529269000000.0,1.6714654436042215e-06,1.985281415834695e-06,5.285759744465541e-07,1.356817068264383e-07,-3.504417090425186e-07
Belgium,2020.0,3.0,% of GDP (annualized),529269000000.0,2.5619038769138108e-08,-4.160885262160018e-07,2.623742936011731e-07,-9.881881643847549e-06,9.176916370131262e-06
Belgium,2020.0,4.0,% of GDP (annualized),529269000000.0,3.0409085064640937e-06,3.1617154260805143e-06,-1.9356153463914645e-06,-8.835132927171099e-06,1.0892456737355227e-05
Belgium,2021.0,1.0,% of GDP (annualized),598892000000.0,7.297180933806857e-06,3.241403264377373e-06,7.202224234403545e-07,4.768757632745858e-06,-9.544757725615697e-06
Belgium,2021.0,2.0,% of GDP (annualized),598892000000.0,2.44594990601153e-06,1.4939865247452702e-06,-5.210831706254395e-07,4.6229016992117826e-07,-8.923649969907062e-07
Belgium,2021.0,3.0,% of GDP (annualized),598892000000.0,1.0228068577751495e-05,-3.478196932247094e-06,-2.174576661669589e-06,-1.107601175827943e-05,-4.755410223202143e-07
Belgium,2021.0,4.0,% of GDP (annualized),598892000000.0,-4.361074835367858e-06,-2.0759021720717748e-06,1.304503646025972e-06,-1.4882645226265857e-05,1.5863314243535968e-05
Belgium,2022.0,1.0,% of GDP (annualized),593906000000.0,6.758368104548531e-06,2.3781961539368175e-06,-2.772547612753533e-07,-4.418700541415645e-06,3.157833520792853e-07
Belgium,2022.0,2.0,% of GDP (annualized),593906000000.0,1.254552609816583e-05,-3.5157015580308112e-06,-7.220704607254797e-07,-5.655382049396086e-06,-9.683775146075076e-06
Belgium,2022.0,3.0,% of GDP (annualized),593906000000.0,-4.7473669182828266e-08,-7.2729661188093e-06,-8.992869333775758e-07,-1.126211072071495e-05,4.935905204466059e-06
Belgium,2022.0,4.0,% of GDP (annualized),593906000000.0,-3.5438568898108437e-06,3.788545224328427e-06,1.3134814810761293e-06,2.0358619293288827e-06,3.983058703734259e-06
Belgium,2023.0,1.0,% of GDP (annualized),644968000000.0,-3.0345121379905167e-06,-4.911118328589915e-06,8.105341631737831e-07,7.632197304959044e-06,-1.032000312192038e-05
Belgium,2023.0,2.0,% of GDP (annualized),644968000000.0,2.0741630512502223e-06,-4.2853883093376175e-06,-4.726282994385274e-08,-7.76460777649009e-07,-5.536502936279889e-06
Belgium,2023.0,3.0,% of GDP (annualized),644968000000.0,1.1063808675541125e-06,3.531103305781306e-06,-1.4378226039598897e-06,-4.846744740108925e-06,8.70861474820964e-06
Belgium,2023.0,4.0,% of GDP (annualized),644968000000.0,-6.7056428393249785e-06,5.853518791531666e-06,1.26818461572995e-06,1.6921129956884686e-05,-5.631486469219325e-06
Belgium,2024.0,1.0,% of GDP (annualized),664965000000.0,2.198467622893146e-06,-1.5244276386906116e-06,1.7092661227306483e-06,8.42288724445336e-06,-1.385570176828734e-05
Belgium,2024.0,2.0,% of GDP (annualized),664965000000.0,9.16148577816338e-06,-4.883535013598577e-07,-3.335570997351814e-07,-2.800584270397911e-06,-6.515697909390142e-06
Belgium,2024.0,3.0,% of GDP (annualized),664965000000.0,6.10480972682798e-06,5.549827024389073e-07,-1.7178036027870936e-08,9.976474770032733e-08,-5.633074429754906e-06
Belgium,2024.0,4.0,% of GDP (annualized),664965000000.0,2.7885478183062276e-07,2.0168782492311632e-06,5.332937071875964e-07,-4.856185348101028e-06,6.060272585775191e-06
Belgium,2025.0,1.0,% of GDP (annualized),684864000000.0,8.180697073630794e-07,1.6410564377606474e-07,1.3226791962774954e-06,3.741239901366689e-06,-5.717268533351888e-06
Finland,1999.0,1.0,% of GDP (annualized),135369000000.0,6.048492849702954e-06,8.212693304966528e-06,8.285606643428701e-08,-6.585400160197133e-06,8.666744549026424e-06
Finland,1999.0,2.0,% of GDP (annualized),135369000000.0,-3.647729023290727e-06,2.866965105634319e-06,3.2792084541569045e-07,6.277341897957503e-07,5.559039093713609e-06
Finland,1999.0,3.0,% of GDP (annualized),135369000000.0,1.6545430637738851e-06,-5.453175640902694e-07,4.523657065748826e-07,-1.598771949264653e-06,-1.0534543851743835e-06
Finland,1999.0,4.0,% of GDP (annualized),135369000000.0,2.1163392368551907e-06,8.413215256077955e-06,3.741933143425121e-07,1.2750177112473952e-05,-6.827494407593703e-06
Finland,2000.0,1.0,% of GDP (annualized),126023000000.0,-1.4496636914262771e-06,1.0676788742469987e-05,5.072257408446154e-07,6.697258393003902e-06,4.921968300047747e-06
Finland,2000.0,2.0,% of GDP (annualized),126023000000.0,4.878403921660122e-06,3.1545234830406993e-06,5.361208924228794e-07,-3.806162136814366e-06,1.5461608057720607e-06
Finland,2000.0,3.0,% of GDP (annualized),126023000000.0,3.146494335893652e-05,8.668590458762807e-06,6.033821665032115e-08,-2.266992997004923e-05,-1.8676114677480358e-07
Finland,2000.0,4.0,% of GDP (annualized),126023000000.0,1.201895914943231e-05,5.564383976772262e-06,8.957032156765651e-07,-6.7935643896699505e-06,-5.56713998666665e-07
Finland,2001.0,1.0,% of GDP (annualized),129521000000.0,5.6196539460782525e-06,7.874928563707834e-06,-6.072989804742097e-07,-8.998289119138995e-06,1.1860862717242786e-05
Finland,2001.0,2.0,% of GDP (annualized),129521000000.0,-3.532618678600196e-06,1.4100834130522378e-05,1.0347258372101265e-06,4.535009333397506e-06,1.2063717638514938e-05
Finland,2001.0,3.0,% of GDP (annualized),129521000000.0,3.0463631760339393e-06,5.5098481992527235e-06,1.1272643521425229e-07,3.6429884550947384e-06,-1.292229867090209e-06
Finland,2001.0,4.0,% of GDP (annualized),129521000000.0,9.448438575199866e-06,6.313715030338537e-06,-6.584856166610742e-07,2.833148199415714e-06,-5.309386127615972e-06
Finland,2002.0,1.0,% of GDP (annualized),140262000000.0,4.189305369076359e-06,2.9730868733672414e-06,-1.74991870053315e-08,-2.7541970427691244e-06,1.5554777340653383e-06
Finland,2002.0,2.0,% of GDP (annualized),140262000000.0,-5.938151473444622e-06,6.0815336908052015e-06,5.34538968230226e-07,9.02443273981859e-06,2.4607134562010065e-06
Finland,2002.0,3.0,% of GDP (annualized),140262000000.0,3.085959109769854e-06,3.892699597420008e-06,2.552976226741001e-07,-3.403145364929564e-06,3.9545882299056194e-06
Finland,2002.0,4.0,% of GDP (annualized),140262000000.0,-3.4957666335144205e-06,7.930917772097925e-06,1.5389934551054445e-07,6.570219558754326e-06,4.7025655013474756e-06
Finland,2003.0,1.0,% of GDP (annualized),171570000000.0,7.973634340557963e-08,7.061832866107719e-06,-6.955350946580214e-07,-8.164531202868778e-07,8.494084737647035e-06
Finland,2003.0,2.0,% of GDP (annualized),171570000000.0,-1.3441349407351306e-05,9.896728349455395e-06,-1.5910891591318257e-06,2.1306807590844237e-05,3.6223593250942896e-06
Finland,2003.0,3.0,% of GDP (annualized),171570000000.0,4.782327120337819e-06,-2.1890514806395705e-06,-3.0969103590547746e-06,-3.544716779051205e-06,-3.2975146287141226e-07
Finland,2003.0,4.0,% of GDP (annualized),171570000000.0,-4.8417652913533825e-06,6.741592538832546e-06,1.3804627775834934e-06,1.7549091479826014e-05,-7.346196427223582e-06
Finland,2004.0,1.0,% of GDP (annualized),197369000000.0,-6.558502902684821e-06,-2.217666832683957e-06,-1.544836861918539e-06,-5.263700954050537e-06,1.114937388596994e-05
Finland,2004.0,2.0,% of GDP (annualized),197369000000.0,4.197137269671288e-06,7.168750494436634e-06,-1.6312977684936913e-07,8.049314385663797e-06,-4.9145713840490795e-06
Finland,2004.0,3.0,% of GDP (annualized),197369000000.0,-3.2698448816607264e-06,7.825789455437932e-06,-5.228750226195387e-07,-7.284340271545024e-06,1.8902849631263225e-05
Finland,2004.0,4.0,% of GDP (annualized),197369000000.0,-2.511764467877989e-06,6.448569851425868e-06,1.1763261064147454e-06,9.843709779605343e-06,-2.059701566716232e-06
Finland,2005.0,1.0,% of GDP (annualized),204973000000.0,2.3365652482001877e-06,7.056857467458477e-06,4.789870474521804e-07,-1.0837932804430337e-05,1.5079237976236442e-05
Finland,2005.0,2.0,% of GDP (annualized),204973000000.0,3.0646677352252405e-08,-5.524069736824764e-06,-1.8932863537974888e-06,-6.392867404089778e-06,2.7314373437102526e-06
Finland,2005.0,3.0,% of GDP (annualized),204973000000.0,-1.996173030328141e-07,5.027118355662167e-06,-1.5630380021374424e-06,-3.846983716909314e-06,1.0636757377741736e-05
Finland,2005.0,4.0,% of GDP (annualized),204973000000.0,-2.9358351897871896e-06,1.1622236658913616e-06,-5.690640389831829e-07,1.8507034905755872e-05,-1.3839912011094137e-05
Finland,2006.0,1.0,% of GDP (annualized),217056000000.0,-2.0871444221412613e-06,8.350793340817844e-06,2.791721838532896e-07,-3.3456349017338673e-06,1.3502184828586876e-05
Finland,2006.0,2.0,% of GDP (annualized),217056000000.0,7.048983464353505e-07,2.6410500545719225e-06,-3.501304286570327e-07,7.837356614971988e-06,-5.551074478178385e-06
Finland,2006.0,3.0,% of GDP (annualized),217056000000.0,-2.3389350865851983e-06,1.7542013149389e-06,-1.2352207384978056e-06,-1.625747751448728e-05,2.158818298290937e-05
Finland,2006.0,4.0,% of GDP (annualized),217056000000.0,-1.5104105150832846e-06,8.91759667317254e-06,1.0259392177924195e-06,1.6939871390077155e-05,-7.535428560313306e-06
Finland,2007.0,1.0,% of GDP (annualized),256390000000.0,-8.403616682592919e-07,-5.733270359608408e-06,6.829216476851668e-07,-1.8635173344319185e-05,1.3059343005284913e-05
Finland,2007.0,2.0,% of GDP (annualized),256390000000.0,-1.179930287653998e-06,4.317998004551977e-06,-4.353753467814218e-07,1.9392080663404392e-05,-1.3460880286961829e-05
Finland,2007.0,3.0,% of GDP (annualized),256390000000.0,5.229756734781932e-07,7.283079256061068e-06,-7.28736594190925e-08,-7.098751764589247e-06,1.3931729006591212e-05
Finland,2007.0,4.0,% of GDP (annualized),256390000000.0,-7.019580897265882e-06,-5.48051631547642e-06,1.193283552400639e-06,4.262372689067435e-06,-3.916591659678613e-06
Finland,2008.0,1.0,% of GDP (annualized),285667000000.0,1.0292034616890718e-05,5.936583129669443e-06,3.86265846868637e-06,-2.071198571944369e-05,1.2491778771967808e-05
Finland,2008.0,2.0,% of GDP (annualized),285667000000.0,-4.571790406312242e-06,-5.007094851697953e-06,4.309295263366085e-07,2.635888727084331e-06,-3.4999352392821e-06
Finland,2008.0,3.0,% of GDP (annualized),285667000000.0,1.1112217849326592e-05,8.602327567030373e-06,-1.0305091083483223e-06,-1.2606350687402177e-05,1.1129076894043948e-05
Finland,2008.0,4.0,% of GDP (annualized),285667000000.0,-1.7790018535567635e-06,-1.6850690793388806e-05,-5.595366825709656e-06,8.96882677208078e-06,-1.8445148886203168e-05
Finland,2009.0,1.0,% of GDP (annualized),253206000000.0,4.3139502624689605e-06,-9.008664264707366e-06,-3.3610118218567807e-06,3.301324532919948e-06,-1.3262927238239496e-05
Finland,2009.0,2.0,% of GDP (annualized),253206000000.0,-5.599062652798496e-07,-7.386455730422633e-06,6.977293459641203e-07,-2.4952438060760058e-05,1.743031273528885e-05
Finland,2009.0,3.0,% of GDP (annualized),253206000000.0,1.0890844465124348e-06,2.9028971816953023e-06,-1.3014785086953578e-06,1.5658413307741025e-06,4.134905678667544e-06
Finland,2009.0,4.0,% of GDP (annualized),253206000000.0,2.9301336643499617e-06,-7.70473393813137e-08,-8.054949117137347e-07,-1.0329013012816125e-05,8.12499215293854e-06
Finland,2010.0,1.0,% of GDP (annualized),249633000000.0,2.459655269173178e-07,-5.982945249340164e-07,-1.905678857197238e-07,-6.0870928147916405e-06,5.433400648660029e-06
Finland,2010.0,2.0,% of GDP (annualized),249633000000.0,1.3357409006580462e-06,6.047485480113395e-07,1.5963732715181527e-06,2.347727528138304e-06,-4.693418865879265e-06
Finland,2010.0,3.0,% of GDP (annualized),249633000000.0,1.826661995567078e-06,1.4894639148451822e-06,-5.378619692496493e-07,-4.739391429042101e-06,4.937986617688125e-06
Finland,2010.0,4.0,% of GDP (annualized),249633000000.0,1.0250968858648149e-06,8.128953012112704e-06,-6.833979239098768e-07,-9.199754854672133e-06,1.699571461086696e-05
Finland,2011.0,1.0,% of GDP (annualized),275079000000.0,9.210138701064052e-07,-2.064821592160796e-06,1.2014954158623516e-06,1.2750969562380254e-06,-5.466406296009508e-06
Finland,2011.0,2.0,% of GDP (annualized),275079000000.0,1.058845384503392e-06,-8.307541850747958e-06,-1.8644886118429297e-06,-1.247177567517829e-05,4.971969631581145e-06
Finland,2011.0,3.0,% of GDP (annualized),275079000000.0,4.786403993915916e-07,5.373919677289286e-06,-1.7255705385791282e-06,1.6559314418436144e-05,-9.94051885260048e-06
Finland,2011.0,4.0,% of GDP (annualized),275079000000.0,1.1135010124364277e-06,-1.2103442342926943e-05,-2.5485058383228097e-08,-8.755097749192052e-06,-4.436360547788092e-06
Finland,2012.0,1.0,% of GDP (annualized),257606000000.0,5.332727438861707e-07,-3.151397669309002e-05,-3.19556567901255e-07,-3.31891044343813e-05,1.459376173154139e-06
Finland,2012.0,2.0,% of GDP (annualized),257606000000.0,-2.9806271743319103e-06,-4.677873489221843e-06,3.740707001164214e-07,2.752404252505563e-05,-2.959734927782856e-05
Finland,2012.0,3.0,% of GDP (annualized),257606000000.0,1.4948228750046854e-07,-3.3196715795558576e-07,-2.2927088511435493e-06,-7.012078213658343e-06,8.821396290936741e-06
Finland,2012.0,4.0,% of GDP (annualized),257606000000.0,7.645079957376768e-06,1.4214976165151429e-06,9.261882487209145e-08,-7.91286916841999e-06,1.5986814554008838e-06
Finland,2013.0,1.0,% of GDP (annualized),270272000000.0,-4.213941797224225e-06,-1.808711381795593e-05,6.215368699059851e-07,-1.915428089647376e-06,-1.2581235319449137e-05
Finland,2013.0,2.0,% of GDP (annualized),270272000000.0,2.0163386678768987e-06,2.1129991984558488e-06,-5.219668651263303e-07,1.1626328618036112e-05,-1.100963443294241e-05
Finland,2013.0,3.0,% of GDP (annualized),270272000000.0,4.899430158798547e-07,-5.695097616587431e-06,-3.2453825371881565e-06,-6.553477780408937e-06,3.611859913066288e-06
Finland,2013.0,4.0,% of GDP (annualized),270272000000.0,-1.7483577562603586e-06,6.50397142277039e-06,-7.694385517182683e-07,-4.397079472253875e-06,1.341683296595651e-05
Finland,2014.0,1.0,% of GDP (annualized),273549000000.0,-1.4610126284214167e-05,-1.2655433583269269e-05,-1.0414346357493307e-07,1.7279803917779282e-05,-1.5214959476514733e-05
Finland,2014.0,2.0,% of GDP (annualized),273549000000.0,-4.178140308412163e-06,-4.725468669350993e-06,9.36272324389866e-07,-2.202946531134014e-05,2.0545864626011444e-05
Finland,2014.0,3.0,% of GDP (annualized),273549000000.0,-5.221815749147857e-06,-4.303055294398013e-07,-1.3606958633636957e-06,-7.40435640747766e-07,6.894580037015194e-06
Finland,2014.0,4.0,% of GDP (annualized),273549000000.0,-1.8293680359825845e-06,2.3831128061151763e-06,-5.537447701325907e-07,9.327766688966148e-06,-4.55971353624031e-06
Finland,2015.0,1.0,% of GDP (annualized),233234000000.0,-1.517850178667955e-05,-2.2558200899404132e-06,-2.9762146905806323e-06,7.3758364070911325e-06,8.51726592177845e-06
Finland,2015.0,2.0,% of GDP (annualized),233234000000.0,-1.1117442955668974e-05,5.963422939221581e-06,-5.445935824661033e-06,2.125488284090644e-05,1.2719188786451631e-06
Finland,2015.0,3.0,% of GDP (annualized),233234000000.0,2.5642389188540264e-06,5.19329874718094e-06,-1.6700916675956334e-06,4.522211684402788e-06,-2.211536911428008e-07
Finland,2015.0,4.0,% of GDP (annualized),233234000000.0,-7.1792703979696275e-06,-8.884863679329235e-06,-1.7769727358658464e-06,8.574926574236353e-06,-8.50730393312518e-06
Finland,2016.0,1.0,% of GDP (annualized),238712000000.0,2.457601640092042e-05,-1.1441355294920949e-05,-1.726544093084423e-06,-2.327049054657743e-05,-1.1020337056179504e-05
Finland,2016.0,2.0,% of GDP (annualized),238712000000.0,-5.862078523976184e-06,-4.456163629426699e-06,3.8147031324519e-06,-1.4708178297891182e-05,1.2305066701554915e-05
Finland,2016.0,3.0,% of GDP (annualized),238712000000.0,1.713917975965984e-06,-3.8675419828839406e-06,-1.7850193767156654e-06,-1.568534322327822e-05,1.1885160462157134e-05
Finland,2016.0,4.0,% of GDP (annualized),238712000000.0,5.0369342816867186e-06,4.7585107786789115e-06,-2.2978978722267837e-06,7.965804897742887e-06,-5.946330528523912e-06
Finland,2017.0,1.0,% of GDP (annualized),253757000000.0,-4.029961596815279e-06,7.351616740545991e-07,-4.90107782703066e-07,7.081386079535053e-06,-1.829511928583363e-06
Finland,2017.0,2.0,% of GDP (annualized),253757000000.0,3.7647309955028424e-06,6.323775183954935e-07,-2.501713259586568e-06,-7.956838006185055e-07,1.6678088397243788e-07
Finland,2017.0,3.0,% of GDP (annualized),253757000000.0,2.773617788793113e-06,-5.9434666902709565e-06,-4.436307224264552e-06,-1.0722310156809696e-05,6.44338444926571e-06
Finland,2017.0,4.0,% of GDP (annualized),253757000000.0,-7.392154383918385e-06,-6.133836364260674e-06,-3.878885930803271e-07,1.1399099228226644e-05,-9.752892615488608e-06
Finland,2018.0,1.0,% of GDP (annualized),273993000000.0,1.9273136800679712e-06,-8.913377140500567e-06,-1.2023279009735012e-06,-2.783299364790896e-06,-6.856858074059326e-06
Finland,2018.0,2.0,% of GDP (annualized),273993000000.0,1.5731554991064562e-05,-1.7342282536589314e-06,1.3393738769482205e-06,-6.583805356167551e-06,-1.2224830658691032e-05
Finland,2018.0,3.0,% of GDP (annualized),273993000000.0,8.216915682011822e-07,-2.607682332142595e-06,8.1150530909125e-07,-7.748347762954948e-06,3.509166263371576e-06
Finland,2018.0,4.0,% of GDP (annualized),273993000000.0,1.7013312931352263e-06,-1.4183870682827666e-05,-1.95461469818572e-06,6.425400064965165e-06,-2.0357653680933457e-05
Finland,2019.0,1.0,% of GDP (annualized),267044000000.0,-5.569892088409045e-06,-2.226936085439047e-06,7.417449451882539e-07,3.239349885626042e-05,-2.979058654860439e-05
Finland,2019.0,2.0,% of GDP (annualized),267044000000.0,2.565148514851485e-06,9.998019801980193e-07,1.3465346534653468e-07,1.0326237623762378e-05,-1.202623762376238e-05
Finland,2019.0,3.0,% of GDP (annualized),267044000000.0,-3.29447149556098e-06,-1.027148923818229e-05,-1.0859430814488169e-06,-1.0149903586424984e-05,4.262160038999267e-06
Finland,2019.0,4.0,% of GDP (annualized),267044000000.0,-8.024575940668952e-06,-3.3017009088389916e-06,9.94987717379907e-07,8.691217711313489e-06,-4.9450889553781385e-06
Finland,2020.0,1.0,% of GDP (annualized),269784000000.0,3.116080637658273e-06,-2.877388206861784e-07,-1.4288848254529544e-06,-3.78965105881001e-06,1.8098117869295437e-06
Finland,2020.0,2.0,% of GDP (annualized),269784000000.0,2.240516121379767e-06,-5.7613271692622575e-06,-1.0729002126432267e-06,9.936982943583006e-06,-1.6861026933852846e-05
Finland,2020.0,3.0,% of GDP (annualized),269784000000.0,3.632589968720188e-06,1.4506096392265257e-06,8.353570443335544e-07,-1.6443708789702832e-05,1.342810452177672e-05
Finland,2020.0,4.0,% of GDP (annualized),269784000000.0,3.061571089350212e-06,3.5780232892868163e-06,-8.807986149603729e-07,-8.843359587955551e-09,1.4167062059904791e-06
Finland,2021.0,1.0,% of GDP (annualized),294419000000.0,-5.511494751810543e-06,-3.3982367403500696e-06,1.980667849626005e-06,-1.2943091476853564e-05,1.3067497060797025e-05
Finland,2021.0,2.0,% of GDP (annualized),294419000000.0,-9.551113360361732e-07,1.1271296727150722e-06,5.717561857231981e-07,-3.954783473741546e-06,5.466906566642727e-06
Finland,2021.0,3.0,% of GDP (annualized),294419000000.0,-4.280876370071282e-06,-5.071292511696813e-07,-8.808387592739263e-07,2.442325650714068e-06,2.205299948218539e-06
Finland,2021.0,4.0,% of GDP (annualized),294419000000.0,6.032641258433498e-06,-1.8394661988115536e-06,1.393582077984766e-06,-2.076390688101048e-05,1.1509092568239857e-05
Finland,2022.0,1.0,% of GDP (annualized),280474000000.0,3.1929975862290272e-06,-3.672907043077077e-06,-3.6665082503191023e-06,-1.2695204831820418e-05,9.487809961885948e-06
Finland,2022.0,2.0,% of GDP (annualized),280474000000.0,-5.724223245207112e-07,-4.410840458176832e-06,-1.6853813798885658e-06,-7.640395588828167e-06,5.490395558267617e-06
Finland,2022.0,3.0,% of GDP (annualized),280474000000.0,3.2469860740075976e-06,-1.1559040650016431e-05,8.745751964045231e-07,-1.076345007726092e-05,-4.91427967503494e-06
Finland,2022.0,4.0,% of GDP (annualized),280474000000.0,6.9365322454131195e-06,1.3391320434336155e-05,-3.4697215428168015e-06,3.214586397491388e-05,-2.222280966328428e-05
Finland,2023.0,1.0,% of GDP (annualized),295036000000.0,-2.439609159560294e-06,-7.093341837815138e-06,-2.0337350060019616e-06,-1.0663288693844336e-05,8.038926783381147e-06
Finland,2023.0,2.0,% of GDP (annualized),295036000000.0,4.053081824022482e-06,-3.3564122606799427e-06,-1.7697178102705597e-06,-2.0058769842849797e-06,-3.635375284984478e-06
Finland,2023.0,3.0,% of GDP (annualized),295036000000.0,2.346313200892386e-06,2.3861562552471608e-06,-3.320254529564698e-07,-1.6822622949794462e-06,2.061509145689726e-06
Finland,2023.0,4.0,% of GDP (annualized),295036000000.0,-4.949972723264234e-06,2.084352471810323e-07,6.457119895188619e-07,8.970003574490015e-06,-4.455850004422486e-06
Finland,2024.0,1.0,% of GDP (annualized),298833000000.0,-4.7205457972252734e-06,-1.934435485254567e-06,3.854337270394526e-06,-9.006533961023712e-06,7.928133412519663e-06
Finland,2024.0,2.0,% of GDP (annualized),298833000000.0,2.4846799404180516e-06,7.436745065288367e-07,2.839222437716683e-07,9.656238747564353e-07,-2.9847866337620555e-06
Finland,2024.0,3.0,% of GDP (annualized),298833000000.0,5.211786698743173e-06,7.836057293173798e-07,-5.513173517711395e-07,6.489372775247493e-06,-1.036917675211159e-05
Finland,2024.0,4.0,% of GDP (annualized),298833000000.0,1.6942478742307574e-06,1.7199832849785666e-06,4.738175067679943e-06,-9.556415857686402e-06,4.848265435878903e-06
Finland,2025.0,1.0,% of GDP (annualized),303945000000.0,2.8376808460804717e-06,-1.3073551579794856e-06,-3.573068122443933e-07,-4.315379949432285e-06,5.248809373667638e-07
France,1999.0,1.0,% of GDP (annualized),1488392000000.0,2.1332187488242617e-06,6.4539880650144425e-06,9.901969181698036e-08,-3.726050114251823e-06,7.947799738625027e-06
France,1999.0,2.0,% of GDP (annualized),1488392000000.0,8.016784011821477e-06,1.008513928251318e-06,9.330759452534565e-08,-1.794264424804536e-06,-5.307313253290968e-06
France,1999.0,3.0,% of GDP (annualized),1488392000000.0,2.249034008961868e-06,2.3544754075629566e-06,9.257081467785661e-08,-1.2073170189842844e-06,1.2201876029075165e-06
France,1999.0,4.0,% of GDP (annualized),1488392000000.0,8.954257709197502e-06,2.358394260139527e-06,9.163754813144897e-08,-5.326188257824216e-06,-1.361312739365208e-06
France,2000.0,1.0,% of GDP (annualized),1361560000000.0,4.912639428733965e-06,1.0094882686447806e-06,-3.658732743210808e-07,-5.095245982995928e-06,1.5579680972278264e-06
France,2000.0,2.0,% of GDP (annualized),1361560000000.0,4.950300382549485e-06,1.7625436015932013e-06,-3.4612149702098e-07,-4.134387697849558e-07,-2.4281965141503523e-06
France,2000.0,3.0,% of GDP (annualized),1361560000000.0,1.6684411815626276e-05,7.440579331513734e-06,-3.35751214105103e-07,-7.43582881750379e-06,-1.472252452503643e-06
France,2000.0,4.0,% of GDP (annualized),1361560000000.0,1.2292537587104954e-05,1.7763967381673092e-06,-3.220513980928546e-07,-2.285782564765841e-06,-7.908306886078954e-06
France,2001.0,1.0,% of GDP (annualized),1370386000000.0,5.190551548057456e-06,-2.5517436645888497e-06,-1.8755535301732537e-07,-6.872156944121961e-06,-6.825829155070189e-07
France,2001.0,2.0,% of GDP (annualized),1370386000000.0,8.597591406895026e-07,3.984358591565259e-06,-1.772558529894812e-07,3.894490892811389e-06,-5.926355889461532e-07
France,2001.0,3.0,% of GDP (annualized),1370386000000.0,6.35485405193687e-06,6.1458916471792565e-06,-1.80862459302602e-07,4.587270944880499e-06,-4.615370890335508e-06
France,2001.0,4.0,% of GDP (annualized),1370386000000.0,-1.5378935780601797e-06,-1.3899770492879189e-06,-1.8200187044971657e-07,6.915686676586985e-07,-3.616502684367213e-07
France,2002.0,1.0,% of GDP (annualized),1491373000000.0,2.6501381513586776e-06,1.1650660493124121e-07,-3.236895421523399e-07,-8.499170442680832e-06,6.2892284384057354e-06
France,2002.0,2.0,% of GDP (annualized),1491373000000.0,-3.0580471967501924e-06,1.1693555598554648e-06,-3.3927982831715954e-07,4.641106051893428e-06,-7.442346697060624e-08
France,2002.0,3.0,% of GDP (annualized),1491373000000.0,1.008468175251714e-06,1.874535311935533e-06,-3.632571860922329e-07,7.944974895238275e-07,4.348268332522241e-07
France,2002.0,4.0,% of GDP (annualized),1491373000000.0,-2.1113426083883706e-07,-3.616012816176768e-07,-3.690216523632918e-07,4.7604626753803345e-06,-4.541908043795882e-06
France,2003.0,1.0,% of GDP (annualized),1834637000000.0,1.1966309515013233e-06,-7.133810980892891e-07,3.543518734742845e-07,-3.6689029104971417e-06,1.4045389874322417e-06
France,2003.0,2.0,% of GDP (annualized),1834637000000.0,1.2159151116436425e-06,-2.2737796937703948e-06,3.755185289620386e-07,-2.530945295434716e-07,-3.612118804832605e-06
France,2003.0,3.0,% of GDP (annualized),1834637000000.0,2.338434730543091e-07,-1.1542334480058345e-06,3.713977070949248e-07,6.47928006741517e-07,-2.407402634896584e-06
France,2003.0,4.0,% of GDP (annualized),1834637000000.0,-4.131609754395557e-07,-1.0240315614103768e-06,3.926050117475555e-07,-4.272894157084615e-06,3.2694185593662393e-06
France,2004.0,1.0,% of GDP (annualized),2108835000000.0,3.2804262694805445e-07,2.2413388985482487e-06,-2.9630696569432904e-07,-5.16085475017249e-06,7.370457987467015e-06
France,2004.0,2.0,% of GDP (annualized),2108835000000.0,1.2934937085935247e-06,-3.5678469131797076e-06,-2.85609812173048e-07,-5.067893637936775e-06,4.921628283365964e-07
France,2004.0,3.0,% of GDP (annualized),2108835000000.0,1.790485241041706e-06,1.1279681110548758e-06,-2.897305571056768e-07,-4.191434620180638e-07,4.6356889136908275e-08
